Area Code,Date,Product,Product Line,Product Type,State,Territory,Territory Size,Type,Budget COGS,Budget Margin,Budget Profit,Budget Sales,Cogs,Inventory,Margin,Marketing,Number of Records,Profit,Sales,Total Expenses
234,01-02-2012,Caffe Mocha,Beans,Espresso,Ohio,Central,Major Territory,Regular,190,210,140,400,170,"1,073",170,47,1,98,340,72
305,01-02-2012,Caffe Mocha,Beans,Espresso,Florida,East,Major Territory,Regular,80,130,40,210,92,541,128,83,1,16,220,112
508,01-02-2012,Caffe Mocha,Beans,Espresso,Massachusetts,East,Major Territory,Regular,50,70,10,120,54,451,74,49,1,-4,128,78
585,01-02-2012,Caffe Mocha,Beans,Espresso,New York,East,Major Territory,Regular,110,-60,-190,50,121,901,-60,110,1,-203,61,143
508,01-02-2012,Regular Espresso,Beans,Espresso,Massachusetts,East,Major Territory,Regular,160,170,110,330,170,"1,073",170,47,1,99,340,71
585,01-02-2012,Regular Espresso,Beans,Espresso,New York,East,Major Territory,Regular,210,350,280,560,228,"1,402",352,63,1,264,580,88
512,01-02-2012,Caffe Latte,Beans,Espresso,Texas,South,Major Territory,Regular,60,100,60,160,75,378,114,24,1,58,189,56
903,01-02-2012,Caffe Mocha,Beans,Espresso,Texas,South,Major Territory,Regular,80,120,100,200,99,766,144,27,1,106,243,38
831,01-02-2012,Caffe Latte,Beans,Espresso,California,West,Major Territory,Regular,210,220,150,430,228,"1,436",229,63,1,142,457,87
916,01-02-2012,Caffe Mocha,Beans,Espresso,California,West,Major Territory,Regular,110,160,30,270,121,712,169,110,1,26,290,143
712,01-02-2012,Decaf Irish Cream,Beans,Coffee,Iowa,Central,Small Territory,Decaf,20,30,20,50,23,620,31,7,1,12,54,19
816,01-02-2012,Decaf Irish Cream,Beans,Coffee,Missouri,Central,Small Territory,Decaf,70,100,60,170,75,956,90,23,1,46,165,44
414,01-02-2012,Decaf Irish Cream,Beans,Coffee,Wisconsin,Central,Small Territory,Decaf,80,100,60,180,77,423,103,25,1,50,180,53
504,01-02-2012,Decaf Irish Cream,Beans,Coffee,Louisiana,South,Small Territory,Decaf,50,90,70,140,47,772,68,13,1,44,115,24
505,01-02-2012,Decaf Irish Cream,Beans,Coffee,New Mexico,South,Small Territory,Decaf,100,20,-20,120,84,625,18,26,1,-31,102,49
405,01-02-2012,Decaf Irish Cream,Beans,Coffee,Oklahoma,South,Small Territory,Decaf,40,60,50,100,32,817,48,8,1,29,80,19
702,01-02-2012,Decaf Irish Cream,Beans,Coffee,Nevada,West,Small Territory,Decaf,30,40,20,70,28,961,35,8,1,6,63,29
971,01-02-2012,Decaf Irish Cream,Beans,Coffee,Oregon,West,Small Territory,Decaf,60,100,70,160,52,357,76,16,1,38,128,38
435,01-02-2012,Decaf Irish Cream,Beans,Coffee,Utah,West,Small Territory,Decaf,100,140,80,240,86,484,107,32,1,41,193,66
206,01-02-2012,Decaf Irish Cream,Beans,Coffee,Washington,West,Small Territory,Decaf,110,160,60,270,92,541,128,83,1,15,220,113
712,01-02-2012,Decaf Espresso,Beans,Espresso,Iowa,Central,Small Territory,Decaf,0,50,40,50,0,774,43,0,1,32,43,11
573,01-02-2012,Decaf Espresso,Beans,Espresso,Missouri,Central,Small Territory,Decaf,40,80,60,120,42,771,61,11,1,38,103,23
715,01-02-2012,Decaf Espresso,Beans,Espresso,Wisconsin,Central,Small Territory,Decaf,50,70,50,120,48,617,62,15,1,35,110,27
203,01-02-2012,Decaf Espresso,Beans,Espresso,Connecticut,East,Small Territory,Decaf,50,70,40,120,55,305,75,18,1,29,130,46
985,01-02-2012,Decaf Espresso,Beans,Espresso,Louisiana,South,Small Territory,Decaf,40,70,50,110,56,382,81,17,1,41,137,40
505,01-02-2012,Decaf Espresso,Beans,Espresso,New Mexico,South,Small Territory,Decaf,30,40,10,70,35,191,47,11,1,8,82,39
405,01-02-2012,Decaf Espresso,Beans,Espresso,Oklahoma,South,Small Territory,Decaf,60,110,70,170,80,640,120,26,1,63,200,57
775,01-02-2012,Decaf Espresso,Beans,Espresso,Nevada,West,Small Territory,Decaf,10,30,20,40,19,774,28,5,1,11,47,17
971,01-02-2012,Decaf Espresso,Beans,Espresso,Oregon,West,Small Territory,Decaf,160,160,100,320,170,"1,073",170,47,1,99,340,71
435,01-02-2012,Decaf Espresso,Beans,Espresso,Utah,West,Small Territory,Decaf,40,70,50,110,50,814,73,14,1,48,123,25
509,01-02-2012,Decaf Espresso,Beans,Espresso,Washington,West,Small Territory,Decaf,60,80,60,140,70,957,84,21,1,41,154,43
712,01-02-2012,Amaretto,Beans,Coffee,Iowa,Central,Small Territory,Regular,10,30,20,40,18,818,27,5,1,10,45,17
262,01-02-2012,Amaretto,Beans,Coffee,Wisconsin,Central,Small Territory,Regular,50,70,30,120,53,306,65,20,1,12,118,53
319,01-02-2012,Colombian,Beans,Coffee,Iowa,Central,Small Territory,Regular,20,40,20,60,28,961,35,8,1,6,63,29
314,01-02-2012,Colombian,Beans,Coffee,Missouri,Central,Small Territory,Regular,90,110,50,200,86,484,107,32,1,42,193,65
920,01-02-2012,Colombian,Beans,Coffee,Wisconsin,Central,Small Territory,Regular,90,140,40,230,92,541,128,83,1,15,220,113
603,01-02-2012,Amaretto,Beans,Coffee,New Hampshire,East,Small Territory,Regular,30,60,40,90,41,236,60,13,1,25,101,35
959,01-02-2012,Colombian,Beans,Coffee,Connecticut,East,Small Territory,Regular,120,180,130,300,130,945,195,42,1,121,325,74
603,01-02-2012,Colombian,Beans,Coffee,New Hampshire,East,Small Territory,Regular,40,60,30,100,45,366,69,14,1,23,114,46
337,01-02-2012,Colombian,Beans,Coffee,Louisiana,South,Small Territory,Regular,40,70,60,110,38,772,56,10,1,34,94,22
505,01-02-2012,Colombian,Beans,Coffee,New Mexico,South,Small Territory,Regular,50,90,50,140,45,366,69,14,1,24,114,45
918,01-02-2012,Colombian,Beans,Coffee,Oklahoma,South,Small Territory,Regular,50,70,50,120,44,618,56,14,1,29,100,27
971,01-02-2012,Amaretto,Beans,Coffee,Oregon,West,Small Territory,Regular,60,100,40,160,54,427,75,49,1,-4,129,79
435,01-02-2012,Amaretto,Beans,Coffee,Utah,West,Small Territory,Regular,90,110,70,200,75,956,90,23,1,46,165,44
775,01-02-2012,Colombian,Beans,Coffee,Nevada,West,Small Territory,Regular,40,50,10,90,33,193,41,12,1,-5,74,46
503,01-02-2012,Colombian,Beans,Coffee,Oregon,West,Small Territory,Regular,80,110,50,190,65,392,90,21,1,25,155,65
435,01-02-2012,Colombian,Beans,Coffee,Utah,West,Small Territory,Regular,60,100,70,160,55,305,75,18,1,30,130,45
509,01-02-2012,Colombian,Beans,Coffee,Washington,West,Small Territory,Regular,70,100,70,170,58,331,84,18,1,44,142,40
319,01-02-2012,Caffe Mocha,Beans,Espresso,Iowa,Central,Small Territory,Regular,20,30,20,50,19,774,28,5,1,11,47,17
573,01-02-2012,Caffe Mocha,Beans,Espresso,Missouri,Central,Small Territory,Regular,50,90,70,140,50,814,73,14,1,48,123,25
414,01-02-2012,Caffe Mocha,Beans,Espresso,Wisconsin,Central,Small Territory,Regular,80,100,60,180,70,957,84,21,1,42,154,42
860,01-02-2012,Caffe Mocha,Beans,Espresso,Connecticut,East,Small Territory,Regular,60,90,20,150,65,513,90,58,1,3,155,87
603,01-02-2012,Caffe Mocha,Beans,Espresso,New Hampshire,East,Small Territory,Regular,40,60,10,100,43,256,61,39,1,-7,104,68
603,01-02-2012,Regular Espresso,Beans,Espresso,New Hampshire,East,Small Territory,Regular,20,40,0,60,30,165,38,11,1,-6,68,44
318,01-02-2012,Caffe Latte,Beans,Espresso,Louisiana,South,Small Territory,Regular,50,80,10,130,65,342,90,58,1,2,155,88
505,01-02-2012,Caffe Latte,Beans,Espresso,New Mexico,South,Small Territory,Regular,20,30,0,50,30,104,38,11,1,-7,68,45
405,01-02-2012,Caffe Latte,Beans,Espresso,Oklahoma,South,Small Territory,Regular,70,100,70,170,86,300,120,26,1,70,206,50
504,01-02-2012,Caffe Mocha,Beans,Espresso,Louisiana,South,Small Territory,Regular,50,90,70,140,65,372,109,20,1,65,174,44
505,01-02-2012,Caffe Mocha,Beans,Espresso,New Mexico,South,Small Territory,Regular,30,50,0,80,43,256,61,39,1,-7,104,68
918,01-02-2012,Caffe Mocha,Beans,Espresso,Oklahoma,South,Small Territory,Regular,10,30,30,40,22,452,34,6,1,17,56,17
702,01-02-2012,Caffe Latte,Beans,Espresso,Nevada,West,Small Territory,Regular,0,40,30,40,0,774,43,0,1,31,43,12
503,01-02-2012,Caffe Latte,Beans,Espresso,Oregon,West,Small Territory,Regular,50,70,20,120,59,331,73,22,1,18,132,55
435,01-02-2012,Caffe Latte,Beans,Espresso,Utah,West,Small Territory,Regular,40,50,30,90,42,771,61,11,1,38,103,23
360,01-02-2012,Caffe Latte,Beans,Espresso,Washington,West,Small Territory,Regular,40,60,40,100,48,617,62,15,1,35,110,27
775,01-02-2012,Caffe Mocha,Beans,Espresso,Nevada,West,Small Territory,Regular,10,30,20,40,18,818,27,5,1,10,45,17
541,01-02-2012,Caffe Mocha,Beans,Espresso,Oregon,West,Small Territory,Regular,50,80,50,130,60,329,80,19,1,33,140,47
801,01-02-2012,Caffe Mocha,Beans,Espresso,Utah,West,Small Territory,Regular,40,60,40,100,49,617,63,16,1,35,112,28
253,01-02-2012,Caffe Mocha,Beans,Espresso,Washington,West,Small Territory,Regular,50,60,20,110,53,306,65,20,1,12,118,53
970,01-02-2012,Chamomile,Leaves,Herbal Tea,Colorado,Central,Major Territory,Decaf,140,150,100,290,170,"1,073",170,47,1,99,340,71
815,01-02-2012,Chamomile,Leaves,Herbal Tea,Illinois,Central,Major Territory,Decaf,80,130,110,210,99,766,144,27,1,105,243,39
330,01-02-2012,Chamomile,Leaves,Herbal Tea,Ohio,Central,Major Territory,Decaf,10,30,30,40,22,452,34,6,1,17,56,17
970,01-02-2012,Lemon,Leaves,Herbal Tea,Colorado,Central,Major Territory,Decaf,40,70,10,110,54,427,75,49,1,-3,129,78
773,01-02-2012,Lemon,Leaves,Herbal Tea,Illinois,Central,Major Territory,Decaf,70,90,60,160,83,613,107,27,1,68,190,39
740,01-02-2012,Lemon,Leaves,Herbal Tea,Ohio,Central,Major Territory,Decaf,20,50,50,70,32,817,48,8,1,28,80,20
303,01-02-2012,Mint,Leaves,Herbal Tea,Colorado,Central,Major Territory,Decaf,50,70,40,120,60,329,80,19,1,33,140,47
847,01-02-2012,Mint,Leaves,Herbal Tea,Illinois,Central,Major Territory,Decaf,80,120,100,200,95,809,137,26,1,99,232,38
754,01-02-2012,Chamomile,Leaves,Herbal Tea,Florida,East,Major Territory,Decaf,30,50,30,80,48,617,62,15,1,34,110,28
727,01-02-2012,Lemon,Leaves,Herbal Tea,Florida,East,Major Territory,Decaf,40,50,20,90,53,306,65,20,1,12,118,53
781,01-02-2012,Lemon,Leaves,Herbal Tea,Massachusetts,East,Major Territory,Decaf,40,60,30,100,59,331,73,22,1,18,132,55
518,01-02-2012,Lemon,Leaves,Herbal Tea,New York,East,Major Territory,Decaf,180,200,110,380,240,"1,454",255,91,1,131,495,124
850,01-02-2012,Mint,Leaves,Herbal Tea,Florida,East,Major Territory,Decaf,50,70,50,120,70,957,84,21,1,42,154,42
607,01-02-2012,Mint,Leaves,Herbal Tea,New York,East,Major Territory,Decaf,160,-20,-80,140,213,"1,214",-33,66,1,-120,180,87
214,01-02-2012,Chamomile,Leaves,Herbal Tea,Texas,South,Major Territory,Decaf,50,80,50,130,60,329,80,19,1,33,140,47
432,01-02-2012,Lemon,Leaves,Herbal Tea,Texas,South,Major Territory,Decaf,40,80,50,120,52,357,76,16,1,38,128,38
949,01-02-2012,Chamomile,Leaves,Herbal Tea,California,West,Major Territory,Decaf,80,120,100,200,95,809,137,26,1,100,232,37
714,01-02-2012,Lemon,Leaves,Herbal Tea,California,West,Major Territory,Decaf,180,220,160,400,213,942,252,66,1,164,465,88
530,01-02-2012,Mint,Leaves,Herbal Tea,California,West,Major Territory,Decaf,70,90,60,160,83,613,107,27,1,68,190,39
719,01-02-2012,Darjeeling,Leaves,Tea,Colorado,Central,Major Territory,Regular,50,60,10,110,59,331,73,22,1,18,132,55
309,01-02-2012,Darjeeling,Leaves,Tea,Illinois,Central,Major Territory,Regular,60,100,80,160,77,449,112,21,1,79,189,33
614,01-02-2012,Darjeeling,Leaves,Tea,Ohio,Central,Major Territory,Regular,60,110,60,170,80,640,120,26,1,62,200,58
720,01-02-2012,Earl Grey,Leaves,Tea,Colorado,Central,Major Territory,Regular,50,60,30,110,62,958,74,19,1,34,136,40
630,01-02-2012,Earl Grey,Leaves,Tea,Illinois,Central,Major Territory,Regular,60,100,50,160,75,549,114,24,1,59,189,55
513,01-02-2012,Earl Grey,Leaves,Tea,Ohio,Central,Major Territory,Regular,70,110,70,180,86,490,120,26,1,71,206,49
970,01-02-2012,Green Tea,Leaves,Tea,Colorado,Central,Major Territory,Regular,30,50,30,80,44,618,56,14,1,30,100,26
786,01-02-2012,Darjeeling,Leaves,Tea,Florida,East,Major Territory,Regular,30,50,40,80,32,817,48,8,1,28,80,20
978,01-02-2012,Darjeeling,Leaves,Tea,Massachusetts,East,Major Territory,Regular,30,50,40,80,32,817,48,8,1,28,80,20
631,01-02-2012,Darjeeling,Leaves,Tea,New York,East,Major Territory,Regular,100,150,120,250,95,809,137,26,1,100,232,37
518,01-02-2012,Earl Grey,Leaves,Tea,New York,East,Major Territory,Regular,100,160,130,260,99,766,144,27,1,105,243,39
727,01-02-2012,Green Tea,Leaves,Tea,Florida,East,Major Territory,Regular,40,80,60,120,47,772,68,13,1,44,115,24
978,01-02-2012,Green Tea,Leaves,Tea,Massachusetts,East,Major Territory,Regular,20,40,30,60,22,452,34,6,1,17,56,17
845,01-02-2012,Green Tea,Leaves,Tea,New York,East,Major Territory,Regular,80,120,90,200,77,449,112,21,1,79,189,33
626,01-02-2012,Darjeeling,Leaves,Tea,California,West,Major Territory,Regular,60,100,90,160,99,766,144,27,1,106,243,38
858,01-02-2012,Earl Grey,Leaves,Tea,California,West,Major Territory,Regular,50,70,60,120,77,449,112,21,1,80,189,32
858,01-02-2012,Green Tea,Leaves,Tea,California,West,Major Territory,Regular,40,80,50,120,75,549,114,24,1,58,189,56
563,01-02-2012,Chamomile,Leaves,Herbal Tea,Iowa,Central,Small Territory,Decaf,200,270,190,470,234,"1,282",311,77,1,201,545,110
636,01-02-2012,Chamomile,Leaves,Herbal Tea,Missouri,Central,Small Territory,Decaf,30,60,10,90,43,256,61,39,1,-8,104,69
715,01-02-2012,Chamomile,Leaves,Herbal Tea,Wisconsin,Central,Small Territory,Decaf,50,100,80,150,65,372,109,20,1,66,174,43
563,01-02-2012,Lemon,Leaves,Herbal Tea,Iowa,Central,Small Territory,Decaf,80,140,110,220,104,596,150,33,1,95,254,55
417,01-02-2012,Lemon,Leaves,Herbal Tea,Missouri,Central,Small Territory,Decaf,70,10,-20,80,84,625,18,26,1,-32,102,50
262,01-02-2012,Lemon,Leaves,Herbal Tea,Wisconsin,Central,Small Territory,Decaf,40,60,50,100,47,772,68,13,1,43,115,25
475,01-02-2012,Lemon,Leaves,Herbal Tea,Connecticut,East,Small Territory,Decaf,60,90,50,150,86,484,107,32,1,41,193,66
603,01-02-2012,Lemon,Leaves,Herbal Tea,New Hampshire,East,Small Territory,Decaf,20,30,0,50,33,193,41,12,1,-4,74,45
860,01-02-2012,Mint,Leaves,Herbal Tea,Connecticut,East,Small Territory,Decaf,50,70,50,120,75,956,90,23,1,46,165,44
337,01-02-2012,Chamomile,Leaves,Herbal Tea,Louisiana,South,Small Territory,Decaf,40,60,40,100,49,617,63,16,1,35,112,28
505,01-02-2012,Chamomile,Leaves,Herbal Tea,New Mexico,South,Small Territory,Decaf,10,30,20,40,18,818,27,5,1,10,45,17
918,01-02-2012,Chamomile,Leaves,Herbal Tea,Oklahoma,South,Small Territory,Decaf,50,60,20,110,53,306,65,20,1,11,118,54
225,01-02-2012,Lemon,Leaves,Herbal Tea,Louisiana,South,Small Territory,Decaf,80,100,40,180,86,484,107,32,1,42,193,65
505,01-02-2012,Lemon,Leaves,Herbal Tea,New Mexico,South,Small Territory,Decaf,20,40,20,60,28,961,35,8,1,5,63,30
405,01-02-2012,Lemon,Leaves,Herbal Tea,Oklahoma,South,Small Territory,Decaf,80,130,40,210,92,541,128,83,1,15,220,113
775,01-02-2012,Chamomile,Leaves,Herbal Tea,Nevada,West,Small Territory,Decaf,100,150,40,250,121,712,169,110,1,26,290,143
971,01-02-2012,Chamomile,Leaves,Herbal Tea,Oregon,West,Small Territory,Decaf,20,50,50,70,33,772,48,9,1,28,81,20
435,01-02-2012,Chamomile,Leaves,Herbal Tea,Utah,West,Small Territory,Decaf,30,50,30,80,41,236,60,13,1,24,101,36
206,01-02-2012,Chamomile,Leaves,Herbal Tea,Washington,West,Small Territory,Decaf,110,170,120,280,130,945,195,42,1,121,325,74
775,01-02-2012,Lemon,Leaves,Herbal Tea,Nevada,West,Small Territory,Decaf,120,190,120,310,148,844,206,48,1,115,354,91
541,01-02-2012,Lemon,Leaves,Herbal Tea,Oregon,West,Small Territory,Decaf,30,50,30,80,44,618,56,14,1,30,100,26
435,01-02-2012,Lemon,Leaves,Herbal Tea,Utah,West,Small Territory,Decaf,30,70,40,100,45,366,69,14,1,24,114,45
509,01-02-2012,Lemon,Leaves,Herbal Tea,Washington,West,Small Territory,Decaf,30,50,50,80,38,772,56,10,1,34,94,22
702,01-02-2012,Mint,Leaves,Herbal Tea,Nevada,West,Small Territory,Decaf,80,140,110,220,104,596,150,33,1,94,254,56
435,01-02-2012,Mint,Leaves,Herbal Tea,Utah,West,Small Territory,Decaf,70,10,-30,80,84,625,18,26,1,-31,102,49
563,01-02-2012,Darjeeling,Leaves,Tea,Iowa,Central,Small Territory,Regular,190,210,140,400,228,"1,436",229,63,1,141,457,88
816,01-02-2012,Darjeeling,Leaves,Tea,Missouri,Central,Small Territory,Regular,30,40,10,70,35,191,47,11,1,9,82,38
920,01-02-2012,Darjeeling,Leaves,Tea,Wisconsin,Central,Small Territory,Regular,40,80,50,120,56,382,81,17,1,41,137,40
515,01-02-2012,Earl Grey,Leaves,Tea,Iowa,Central,Small Territory,Regular,200,260,150,460,240,"1,391",294,91,1,169,534,125
314,01-02-2012,Earl Grey,Leaves,Tea,Missouri,Central,Small Territory,Regular,20,30,-10,50,30,165,38,11,1,-7,68,45
414,01-02-2012,Earl Grey,Leaves,Tea,Wisconsin,Central,Small Territory,Regular,50,80,10,130,65,513,90,58,1,3,155,87
573,01-02-2012,Green Tea,Leaves,Tea,Missouri,Central,Small Territory,Regular,20,40,0,60,33,193,41,12,1,-4,74,45
475,01-02-2012,Darjeeling,Leaves,Tea,Connecticut,East,Small Territory,Regular,50,80,60,130,50,814,73,14,1,48,123,25
603,01-02-2012,Darjeeling,Leaves,Tea,New Hampshire,East,Small Territory,Regular,10,30,20,40,18,818,27,5,1,11,45,16
475,01-02-2012,Green Tea,Leaves,Tea,Connecticut,East,Small Territory,Regular,20,50,40,70,27,772,39,7,1,21,66,18
603,01-02-2012,Green Tea,Leaves,Tea,New Hampshire,East,Small Territory,Regular,0,40,30,40,0,774,43,0,1,32,43,11
775,01-02-2012,Darjeeling,Leaves,Tea,Nevada,West,Small Territory,Regular,150,220,150,370,234,"1,282",311,77,1,202,545,109
541,01-02-2012,Darjeeling,Leaves,Tea,Oregon,West,Small Territory,Regular,10,20,20,30,22,452,34,6,1,17,56,17
435,01-02-2012,Darjeeling,Leaves,Tea,Utah,West,Small Territory,Regular,20,50,10,70,43,256,61,39,1,-7,104,68
360,01-02-2012,Darjeeling,Leaves,Tea,Washington,West,Small Territory,Regular,40,70,40,110,65,372,109,20,1,66,174,43
702,01-02-2012,Earl Grey,Leaves,Tea,Nevada,West,Small Territory,Regular,150,160,100,310,228,"1,436",229,63,1,142,457,87
971,01-02-2012,Earl Grey,Leaves,Tea,Oregon,West,Small Territory,Regular,50,80,50,130,80,640,120,26,1,62,200,58
435,01-02-2012,Earl Grey,Leaves,Tea,Utah,West,Small Territory,Regular,20,30,10,50,35,191,47,11,1,9,82,38
206,01-02-2012,Earl Grey,Leaves,Tea,Washington,West,Small Territory,Regular,30,60,40,90,56,382,81,17,1,41,137,40
702,01-02-2012,Green Tea,Leaves,Tea,Nevada,West,Small Territory,Regular,150,-150,-220,0,240,"1,937",-240,91,1,-342,23,125
503,01-02-2012,Green Tea,Leaves,Tea,Oregon,West,Small Territory,Regular,50,90,60,140,86,490,120,26,1,71,206,49
435,01-02-2012,Green Tea,Leaves,Tea,Utah,West,Small Territory,Regular,10,30,10,40,30,165,38,11,1,-6,68,44
253,01-02-2012,Green Tea,Leaves,Tea,Washington,West,Small Territory,Regular,40,60,10,100,65,513,90,58,1,3,155,87
720,01-03-2012,Decaf Irish Cream,Beans,Coffee,Colorado,Central,Major Territory,Decaf,100,140,110,240,95,799,139,26,1,101,234,38
630,01-03-2012,Decaf Irish Cream,Beans,Coffee,Illinois,Central,Major Territory,Decaf,110,170,120,280,109,585,158,34,1,102,267,56
513,01-03-2012,Decaf Irish Cream,Beans,Coffee,Ohio,Central,Major Territory,Decaf,50,80,20,130,52,421,73,47,1,-4,125,77
321,01-03-2012,Decaf Irish Cream,Beans,Coffee,Florida,East,Major Territory,Decaf,80,120,80,200,89,481,125,27,1,74,214,51
214,01-03-2012,Decaf Irish Cream,Beans,Coffee,Texas,South,Major Territory,Decaf,100,140,110,240,84,603,109,27,1,70,193,39
650,01-03-2012,Decaf Irish Cream,Beans,Coffee,California,West,Major Territory,Decaf,190,-40,-120,150,154,"1,288",-27,50,1,-121,127,94
970,01-03-2012,Decaf Espresso,Beans,Espresso,Colorado,Central,Major Territory,Decaf,80,130,80,210,72,541,108,23,1,54,180,54
773,01-03-2012,Decaf Espresso,Beans,Espresso,Illinois,Central,Major Territory,Decaf,270,290,200,560,239,"1,417",239,66,1,148,478,91
234,01-03-2012,Decaf Espresso,Beans,Espresso,Ohio,Central,Major Territory,Decaf,60,90,40,150,58,325,71,22,1,15,129,56
941,01-03-2012,Decaf Espresso,Beans,Espresso,Florida,East,Major Territory,Decaf,70,110,70,180,80,415,108,26,1,54,188,54
972,01-03-2012,Decaf Espresso,Beans,Espresso,Texas,South,Major Territory,Decaf,60,110,90,170,81,441,117,22,1,84,198,33
916,01-03-2012,Decaf Espresso,Beans,Espresso,California,West,Major Territory,Decaf,230,310,210,540,243,"1,260",324,80,1,211,567,113
720,01-03-2012,Amaretto,Beans,Coffee,Colorado,Central,Major Territory,Regular,90,130,100,220,87,756,126,24,1,90,213,36
937,01-03-2012,Amaretto,Beans,Coffee,Ohio,Central,Major Territory,Regular,60,80,50,140,57,323,77,18,1,32,134,45
970,01-03-2012,Colombian,Beans,Coffee,Colorado,Central,Major Territory,Regular,80,120,90,200,84,603,109,27,1,69,193,40
217,01-03-2012,Colombian,Beans,Coffee,Illinois,Central,Major Territory,Regular,160,220,140,380,154,829,213,50,1,119,367,94
740,01-03-2012,Colombian,Beans,Coffee,Ohio,Central,Major Territory,Regular,50,70,40,120,49,351,72,15,1,35,121,37
561,01-03-2012,Colombian,Beans,Coffee,Florida,East,Major Territory,Regular,80,110,70,190,84,632,126,27,1,67,210,59
978,01-03-2012,Colombian,Beans,Coffee,Massachusetts,East,Major Territory,Regular,60,400,360,460,72,-54,420,23,1,366,492,54
718,01-03-2012,Colombian,Beans,Coffee,New York,East,Major Territory,Regular,250,390,270,640,270,"2,041",405,94,1,259,675,146
940,01-03-2012,Colombian,Beans,Coffee,Texas,South,Major Territory,Regular,260,320,240,580,214,923,253,66,1,166,467,87
925,01-03-2012,Amaretto,Beans,Coffee,California,West,Major Territory,Regular,130,20,-30,150,109,796,16,34,1,-41,125,57
